,id,tokens,ner_tags
281,Demotermine1250288610206442021-10-07 09:49:18,"['🔥', 'Wir', 'gehen', 'in', 'die', 'nächste', 'Runde', 'und', 'freuen', 'uns', 'über', 'unzählige', 'Feuer', 'am', '11.11.21', 'viele', 'wache', 'feurige', 'Herzen', '-', 'zu', 'St.', 'Martin', '!', 'Teilt', 'fleissig', 'diesen', 'Aufruf', 'Flyer', '🙏', '🕊', 'Wer', 'ein', 'machen', 'Gäste', 'dabei', 'haben', 'möchte', ',', 'der', 'melde', 'dies', 'doch', 'bitte', 'mit', 'dem', 'genauen', 'Ort', '/', 'Treffpunkt', '(', 'Adresse', 'inkl.', 'Kanton', 'PLZ', ')', 'Uhrzeit', 'unter', ':', '@FireContactBot', '#CH', '#Mo1110', '#Kantone', 'Raus', 'auf', 'Straßen', '@Demotermine!', '👉', 'Übersicht', 'Overview', '👈']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACTION', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'B-ACTION', 'B-ACTION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
282,Demotermine12502886105771,"['Demo-Termine', 'von', 'https://terminkalender.top', 'Demo', 'hier', 'eintragen', ':', 'https://terminkalender.top/add', 'Spendenseite', 'https://terminkalender.top/spende', 'Telegram', 'https://terminkalender.top/telegram', 'oder', '@terminkalender', 'Discord', 'https://terminkalender.top/discord', 'Zum', 'Redaktionsschluss', 'am', '31.01.2021', 'um', '22:10', 'Uhr', ',', 'wurden', 'für', 'den', 'folgenden', 'Tag', 'diese', 'Demotermine', 'gemeldet', '🔴', 'Montag', '01.', 'Januar', '2021', '▶', '️', 'DE', 'Apolda', 'Bahnhofstr', '.', '/', 'Stadtzentrum', '(', 'Spaziergang', ')', '🕑', '18:30', 'Bad', 'Feilnbach', 'Rathaus', 'Kundgebung', '19:00', 'Oldesloe', 'Bahnhofsvorplatz', '17:00', 'Benz', 'Usedom', 'Ehrenmal', 'Fritz', 'Behn', 'Berlin', 'Messe', 'Nord', 'P3', 'Masurenallee', 'Autokorso', 'Bielefeld', 'Mahnwache', '17:30', 'Dresden', 'Kreuzkirche', '18:00', 'Esslingen', 'Marktplatz', 'Gerlingen', 'Kliniken', 'Schillerhöhe', '16:00', 'Grimma', 'Markt', 'Hameln', 'Marktkirche', 'St.', 'Nicolai', '13:15', 'Kaufbeuren', 'Altes', 'Kempten', 'Hildegardplatz', 'Brunnen', 'Kiel', 'Exerzierplatz', 'Versammlung', 'Konstanz', 'Münster', 'Krefeld', 'Hauptbahnhof', 'Laichingen', 'Langen', 'Bahnstr', 'Goethestr', 'Lennep', 'Rader', 'Str.', '4', 'An', 'der', 'Kirmes', 'Schweigemarsch', 'Ludwigslust', 'Schloss', 'Mühlhausen', 'Thüringen', 'Postplatz', 'Neubrandenburg', 'Aufzug', 'Osnabrück', 'Paderborn', 'Rathausplatz', 'Pforzheim', 'Kiehnlestr', '25', 'Potsdam', 'Breite', '1A', 'Filmmuseum', 'Rheinstetten', 'Rappenwörthstr', '49', '20:00', 'Rostock', 'Süd', 'Parkplatz', 'Kröpeliner', 'Tor', 'Doberaner', 'Platz', 'Demonstration', 'Alter', 'Universitätsplatz', 'Stadthagen', 'Stralsund', 'Stuttgart', 'Karlsplatz', 'Todtmoos', 'Wangen', 'Waren', 'Müritz', 'Neuer', 'Würzburg', 'Unterer', 'Weilheim', 'Marienplatz', '14:30', 'Wolfsburg', 'Wolgast', 'Springbrunnen', 'Hufelands', 'Zittau']","['O', 'O', 'O', 'B-ACTION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'I-TIME', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'B-LOC', 'B-LOC', 'B-LOC', 'O', 'O', 'I-LOC', 'O', 'B-ACTION', 'O', 'O', 'B-TIME', 'B-LOC', 'I-LOC', 'B-LOC', 'B-ACTION', 'B-TIME', 'I-LOC', 'B-LOC', 'B-TIME', 'B-LOC', 'I-LOC', 'B-LOC', 'I-LOC', 'I-LOC', 'B-LOC', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'B-ACTION', 'B-LOC', 'B-ACTION', 'B-TIME', 'B-LOC', 'B-LOC', 'B-TIME', 'B-LOC', 'B-LOC', 'B-LOC', 'B-LOC', 'I-LOC', 'B-TIME', 'B-LOC', 'O', 'B-LOC', 'B-LOC', 'I-LOC', 'I-LOC', 'B-TIME', 'B-LOC', 'B-LOC', 'B-LOC', 'B-LOC', 'I-LOC', 'B-LOC', 'B-LOC', 'B-ACTION', 'B-LOC', 'B-LOC', 'B-LOC', 'B-LOC', 'B-LOC', 'B-LOC', 'B-LOC', 'I-LOC', 'B-LOC', 'B-LOC', 'I-LOC', 'I-LOC', 'B-LOC', 'O', 'I-LOC', 'B-ACTION', 'B-LOC', 'B-LOC', 'B-LOC', 'I-LOC', 'B-LOC', 'B-LOC', 'B-ACTION', 'B-LOC', 'B-LOC', 'B-LOC', 'B-LOC', 'B-LOC', 'I-LOC', 'B-LOC', 'B-LOC', 'I-LOC', 'B-LOC', 'B-LOC', 'B-LOC', 'I-LOC', 'B-TIME', 'B-LOC', 'I-LOC', 'I-LOC', 'B-LOC', 'I-LOC', 'B-LOC', 'I-LOC', 'B-ACTION', 'B-LOC', 'B-LOC', 'B-LOC', 'B-LOC', 'B-LOC', 'B-LOC', 'B-LOC', 'B-LOC', 'B-LOC', 'I-LOC', 'B-LOC', 'B-LOC', 'B-LOC', 'B-LOC', 'B-LOC', 'B-TIME', 'B-LOC', 'B-LOC', 'B-LOC', 'I-LOC', 'B-LOC']"
283,Demotermine1250288610156362021-08-28 18:13:28,"['20:12', 'Uhr', ',', 'Tagesschau', ':', 'Paralympics', 'in', 'Tokio', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine']","['B-TIME', 'I-TIME', 'O', 'B-ORG', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O']"
284,Demotermine125028861013267,"['Bühnenaufbauplatz', 'Straße', 'des', '17.', 'Juni', '31.07.2021', '@DirectorOfCoronaReset']","['O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'B-DATE', 'O']"
285,Demotermine1250288610202292021-10-03 15:27:48,"['Live-Standort', '-', 'Umzug', 'Heilbronn']","['O', 'O', 'B-ACTION', 'B-LOC']"
286,Demotermine125028861038922020-11-17 07:23:04,"['@MICHAELWENDLEROFFICIAL', '@WhatsAppZuTelegram', '-', 'Holt', 'eure', 'Kontakte', 'JETZT', 'zu', 'Telegram', 'hier', 'findet', 'ihr', 'unschlagbare', 'Argumente', 'dafür', '!', 'Linkadresse', 'zum', 'teilen', ',', 'für', 'Interessenten', 'die', 'noch', 'kein', 'haben', 'einfach', 'anklicken', 'oder', 'kopieren', '.', 'https://t.me/s/WhatsAppZuTelegram', 'Bilder', 'und', 'Videos', 'hochladen', '@WiderstandAktiv', 'Termine', 'in', 'Textform', '@Termine_Veranstaltungen', 'Fahren', 'Mitfahren', '@Fahrgemeinschaft', 'Übernachten', '?', '@Unterkuenfte', '@Demotermine', '@DemotermineChat', '@Demoliebe']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
287,Demotermine125028861033802020-10-26 10:48:17,"['Berlin', 'Jens', 'Spahn', '@BerlinInfoChat', '11112020']","['B-LOC', 'B-PER', 'I-PER', 'O', 'B-DATE']"
288,Demotermine1250288610190902021-09-24 04:25:10,"['Donauwörth', 'https://t.me/Spaziergang_DON', '#BY', '24092021', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine']","['B-LOC', 'O', 'B-LOC', 'B-DATE', 'O', 'O', 'O', 'O', 'O']"
289,Demotermine1250288610172592021-09-06 06:48:17,"['Schweiz', '🇨', '🇭', '""', 'Rund', '500', 'Personen', 'haben', 'am', 'Sonntagnachmittag', 'in', 'Bern', 'gegen', 'die', 'Coronaregeln', 'der', 'Universität', 'demonstriert', '.', 'Im', 'Demonstrationsaufruf', 'ist', 'von', '«', 'Impfapartheid', '»', 'und', 'Einführung', 'einer', 'Zweiklassengesellschaft', 'Rede', 'Gegen', '14.45', 'Uhr', 'setzte', 'sich', 'Demonstrationszug', 'Bewegung', ',', 'um', 'Länggasse', 'Schlachtrufe', 'Obrigkeit', 'für', 'mehr', 'Freiheit', 'zu', 'skandieren', 'Ein', 'kleines', 'Grüppchen', 'linksautonomer', 'Gegendemonstranten', 'hatte', 'mit', 'antifaschistischen', 'Fahne', 'an', 'den', 'Strassenrand', 'gestellt', 'Doch', 'auch', 'im', 'befanden', 'anarchistischen', 'Fahnen', 'entsprechendes', 'Gedankengut', 'beanspruchen', 'wollten', 'Die', 'beiden', 'Gruppen', 'gerieten', 'eine', 'fanatische', 'Diskussion', 'wer', 'nun', 'linksautonome', 'Hoheit', 'geniesst', 'dem', 'System', 'verkauft', 'hat', 'Wäre', 'Polizei', 'nicht', 'dazwischengegangen', 'wären', 'Argumente', 'wohl', 'bald', 'Fäusten', 'dargelegt', 'worden', 'archive.is/GD4Ns', '@SandraGabriel269', 'Raus', 'auf', 'Straßen', '@Demotermine']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TIME', 'I-TIME', 'O', 'O', 'B-ACTION', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
290,Demotermine125028861024692020-08-19 03:07:30,"['Hallo', 'liebe', 'Querdenker', 'und', 'alle', ',', 'die', 'es', 'werden', 'wollen', '😊', 'wir', 'laden', 'Euch', 'herzlich', 'zu', 'unserer', 'nächsten', 'Kundgebung', 'ein', '.', 'Thema', ':', 'Frieden', 'Freiheit', 'Menschlichkeit', '!', 'Wann', '23.', 'August', '2020', '15', '-', '17', 'Uhr', 'Wo', 'WIESBADEN', 'Marktplatz', 'Kommt', 'hin', 'macht', 'mit', 'Wir', 'freuen', 'uns', 'auf', '@querdenken611', 'Bilder', 'Videos', 'hochladen', '@WiderstandAktiv', 'Termine', 'in', 'Textform', '👉', '@Hier', 'mitteilen', 'Fahren', 'oder', 'Mitfahren', '@Fahrgemeinschaft', 'Übernachten', '?', '@Unterkuenfte', '@Demotermine']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACTION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'B-TIME', 'I-TIME', 'I-TIME', 'I-TIME', 'O', 'B-LOC', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
291,Demotermine125028861075602021-03-13 23:54:40,"['➡', '️', 'Protestmarsch', 'am', '20.03.2021', 'Liestal', 'BL', '⬅', '⬇', '13.00', 'Uhr', 'Besammlung', 'Emma', 'Herwegh-Platz', '14.00', 'Abmarsch', 'ca.', '15.00', 'Kundgebung', 'Schulanlage', 'Frenken', 'Bitte', 'reist', 'mit', 'den', 'öffentlichen', 'Verkehrsmittel', 'an', '!', 'Sie', 'sind', 'viele', ',', 'WIR', 'mehr', 'Teilen', 'Mehr', 'https://t.me/Demotermine/7387', '@SchweizChat', '20032021', 'Raus', 'auf', 'die', 'Straße', '@Demotermine!']","['O', 'O', 'B-ACTION', 'O', 'B-DATE', 'B-LOC', 'O', 'O', 'O', 'B-TIME', 'I-TIME', 'B-ACTION', 'B-LOC', 'I-LOC', 'B-TIME', 'B-ACTION', 'O', 'B-TIME', 'B-ACTION', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O']"
292,Demotermine1250288610135302021-08-01 16:55:22,"['China', '?', 'Nein', ',', 'Deutschland', 'Raus', 'auf', 'die', 'Straße', '@Demotermine!']","['B-LOC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O']"
293,Demotermine1250288610287182021-11-28 10:13:06,"['#Eferding', '#AT', '#Mi0112', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine!']","['B-LOC', 'B-LOC', 'B-DATE', 'O', 'O', 'O', 'O', 'O']"
294,Demotermine125028861034172020-10-27 19:51:21,"['Itzehoe', '@Querdenken482', '@SchleswigHolsteinInfoChat', '01112020']","['B-LOC', 'O', 'O', 'B-DATE']"
295,Demotermine1250288610103642021-05-13 05:38:01,"['In', 'Frankfurt', 'ist', 'die', 'Teilnehmerzahl', 'auf', 'max.', '1000', 'Demonstranten', 'begrenzt', '.', 'Aufzug', 'durch', 'Innenstadt', '!', 'Am', '16.05.2021', 'um', '14:00', 'Uhr', 'Ohne', 'Flaggen', ',', 'ohne', 'Parteien', 'von', 'Mensch', 'zu', 'Für', 'Menschlichkeit', 'und', 'gegen', 'Diskriminierung', 'Wir', 'sehen', 'uns', '–', 'der', 'Strasse', '🤗', '🖖', '👊', '😎', '❤', '️', '@DerSchweigemarsch', 'Übersicht', 'https://t.me/Demotermine/10434', '@HessenInfoChat', '16052021', 'Raus', 'Straße', '@Demotermine!']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACTION', 'O', 'B-LOC', 'O', 'O', 'B-DATE', 'O', 'B-TIME', 'I-TIME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O']"
296,Demotermine125028861091802021-04-15 22:38:24,"['Berlin', 'Details', 'https://t.me/Demotermine/9170', '21042021', '-', '23042021', 'Raus', 'auf', 'die', 'Straße', '@Demotermine!']","['B-LOC', 'O', 'O', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'O']"
297,Demotermine1250288610107892021-05-21 02:08:40,"['Monte', 'Verita', 'oberhalb', 'Ascona', '@SchweizChat', '24052021', 'Raus', 'auf', 'die', 'Straße', '@Demotermine!']","['B-LOC', 'I-LOC', 'O', 'B-LOC', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O']"
298,Demotermine1250288610266712021-11-14 21:15:59,"['Der', 'Lockdown', 'für', 'Ungeimpfte', 'ist', 'in', 'Österreich', 'ab', 'Montag', ',', '15.11.21', 'offiziell', 'beschlossen', '.', 'https://youtu.be/UuuzzPkwcNc', '@Corona_Reset']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O']"
299,Demotermine1250288610212592021-10-13 20:27:52,"['🇫', '🇷', 'Martinique', 'bleibt', 'stark', 'im', 'Widerstand', 'gegen', 'den', 'Pass', '🍀', '💪', '👉', 'Einführung', 'am', '11.10.2021', 'des', 'Gesundheitspasses', 'auf', 'der', 'Insel', 'Angesichts', 'starken', 'Widerstandes', 'hat', 'die', 'Leitung', 'Krankenhauses', 'Trinité', 'Verzicht', 'angekündigt', '!', '👍', '@FranceResistanceNews', 'Raus', 'Straßen', '@Demotermine!', 'Übersicht', '/', 'Overview', '👈']","['O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
300,Demotermine1250288610205232021-10-06 02:38:00,"['Pöchlarn', 'und', 'Wieselburg', '#AT', '#Fr0810', '#Sa0910', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine!', '👉', 'Übersicht', '/', 'Overview', '👈']","['B-LOC', 'O', 'B-LOC', 'B-LOC', 'B-DATE', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
301,Demotermine1250288610201102021-10-02 12:50:30,"['Die', 'Stuttgarter', 'CoviZEI', 'hat', 'es', 'nun', 'eilig', ',', 'das', 'schwäbische', '""', 'Virusle', 'zu', 'suchen', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine!', '👉', 'Übersicht', '/', 'Overview', '👈']","['O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
302,Demotermine12502886105438,"['LIVE', '-', 'Interview', 'mit', 'Fiechtner', 'ca.', '21.30', 'Uhr', 'www.dlive.tv/bitteltv']","['O', 'O', 'O', 'O', 'B-PER', 'O', 'B-TIME', 'I-TIME', 'O']"
303,Demotermine1250288610155542021-08-28 16:40:51,"['Antifa', 'Angriff', 'in', 'Brig', '..', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine']","['B-ORG', 'B-ACTION', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
304,Demotermine1250288610199602021-09-30 14:30:04,"['Interview', 'with', 'Julio', 'Martinez', 'Vietnam', 'Veteran', '—', 'The_Red_Sparrow', 'https://youtu.be/gjSQI3NONzQ', '10:59', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine!', '👉', 'Übersicht', '/', 'Overview', '👈']","['O', 'O', 'B-PER', 'I-PER', 'B-LOC', 'O', 'O', 'O', 'O', 'B-TIME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
305,Demotermine1250288610152392021-08-28 12:19:10,"['#b2808', 'Berlin', 'Charite', 'krankenhaus', '@AktivistMann', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine']","['O', 'B-LOC', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
306,Demotermine1250288610116232021-06-14 13:11:33,"['Kandel', '@Kandelteam2020', '@RheinlandPfalzInfoChat', '26062021', '@Demotermine']","['B-LOC', 'O', 'O', 'B-DATE', 'O']"
307,Demotermine125028861069512021-03-01 01:55:14,"['Das', 'RKI', 'und', 'seine', 'Menschenversuche', 'im', '3.', 'Reich', 'Marcos', 'Rede', ',', '28.02.', 'Ottersweier', '.', '@MarcoKurz', '@RKI_de', '@schneedemo', 'Darum', '@Demotermine!']","['O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACTION', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
308,Demotermine125028861033912020-10-26 10:33:55,"['Rostock', 'Spaziergang', ',', '26.10.2020', '18:00', 'Uhr', '📣', 'Friedliche', 'Demonstrationen', 'für', 'eine', 'freiheitliche', 'Gesellschaft', 'in', '--====-----====-----====-----====--', 'Jeden', 'Montag', 'Neuer', 'Markt', '(', 'Rathausplatz', ')', 'Redebeiträge', 'Gespräche', 'Gemeinsamer', ""'"", '.', 'Homepage', ':', 'www.Querdenken-381.de', 'www.füreinander-miteinander.de', 'Telegram', 't.me/querdenken381', '26102020']","['B-LOC', 'B-ACTION', 'O', 'B-DATE', 'B-TIME', 'I-TIME', 'O', 'B-ACTION', 'I-ACTION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'B-ACTION', 'B-ACTION', 'B-ACTION', 'I-ACTION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE']"
309,Demotermine125028861033792020-10-26 10:52:41,"['Stralsund', 'https://t.me/buergerbewegungmvhst', '@MecklenburgVorpommernInfoChat', '26102020']","['B-LOC', 'O', 'O', 'B-DATE']"
310,Demotermine1250288610249812021-11-04 05:08:41,"['Die', '«', 'Back', 'on', 'Tour', '»', 'ist', 'eine', 'Informations-', 'und', 'Konzerttour', 'im', 'Rahmen', 'der', 'nationalen', 'Impfwoche', '.', 'fünf', 'Openair-Konzerte', '(', 'Dabu', ',', 'Danitsa', 'KUNZ', 'Stefanie', 'Heinzmann', 'Stress', 'Anna', 'Rossinelli', 'Baschi', 'Sophie', 'Hunger', ')', 'sind', 'dabei', 'Teil', 'Botschaft', 'Konzerte', 'sollen', 'grundsätzlich', 'allen', 'Personen', 'zugänglich', 'sein', 'Egal', 'ob', 'sie', 'geimpft', 'oder', 'nicht', 'Deshalb', 'gelten', 'für', 'die', 'Openairs', 'aktuell', 'geltenden', 'Regeln', 'Veranstaltungen', 'Freien', 'ohne', 'Zertifikatspflicht', 'weshalb', 'nur', '500', 'teilnehmen', 'können', 'DAS', 'HEISST', 'DIE', 'TELEGRAM', 'COMMUNITY', 'KÖNNTE', 'ALLE', 'TICKETS', 'INNERT', 'WENIGER', 'MINUTEN', 'BUCHEN', 'ODER', '?', '🙈', 'https://impfwoche.ch/back-on-tour', '/', 'Abonniere', 'meine', 'Kanäle', '🗞', '️', 'NEWS', 'Telegram', 'Kanal', ':', 't.me/voiceofjoyce', 'Gruppe', 't.me/thevoiceofjoycegroup', 'Twitter', 'twitter.com/realjoycekueng', 'Facebook', 'facebook.com/joyce.kueng', '📰', 'PRINTMAGAZIN', 't.me/thevoiceofjars', 'Web', 'thevoiceofjars.com', 'Raus', 'auf', 'Straßen', '@Demotermine!', '👉', 'Übersicht', 'Overview', '👈']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'B-PER', 'B-PER', 'B-PER', 'I-PER', 'B-PER', 'B-PER', 'I-PER', 'B-PER', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
311,Demotermine125028861043702020-12-06 03:21:15,"['Weiden', 'in', 'der', 'Oberpfalz', 'Schlörplatz', '07.12.2020', 'bewegt', 'sich', '...', 'Parkplatz', 'am', 'ZOB', 'Spaziergang', 'durch', 'Bringt', 'eine', 'Kerze', 'mit', '@BayernInfoChat', '07122020', 'Bilder', 'und', 'Videos', 'hochladen', '@WiderstandAktiv', '-', 'Termine', 'Textform', '@Termine_Veranstaltungen', 'Fahren', 'oder', 'Mitfahren', '@Fahrgemeinschaft', 'Übernachten', '?', '@Unterkuenfte', '@Demotermine', '@DemotermineChat', '@Demoliebe']","['B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'B-LOC', 'B-DATE', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'B-ACTION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
312,Demotermine1250288610169852021-09-02 21:54:23,"['Wattwil', '@SchweizChat', '07092021', ',', '14092021', '21092021', '28092021', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine']","['B-LOC', 'O', 'B-DATE', 'O', 'B-DATE', 'B-DATE', 'B-DATE', 'O', 'O', 'O', 'O', 'O']"
313,Demotermine1250288610151192021-08-28 09:56:27,"['Eilmeldung', '-', 'die', 'Menschen', 'durchbrechen', 'Polizei', 'ABSPERRUNGEN', '!', 'Wir', 'sind', 'LIVE', '💙', '🔴', 'Tages', 'Live-Stream', '►', 'Deutschland', '/', 'Schweiz', 'Österreich|', 'Beginn', ':', 'JETZT', 'TEILEN', 'streamen', 'auf', '🛑', 'VeeZee', '.', 'TV', 'https://api.veezee.tv/live/ignazbearth', 'VK', 'https://vk.com/i.bearth', 'YouTube', 'https://youtube.com/channel/UCGR3r5k9VOuL_Gd07zxuHQw', 'Trovo', 'https://trovo.live/IgnazBearth', 'Twitch', 'https://www.twitch.tv/ignazio2021', 'Raus', 'Straßen', '@Demotermine']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACTION', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'B-TIME', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
314,Demotermine1250288610110132021-05-24 14:37:33,"['Berlin', 'am', 'Pfingstmontag', '@bjoernbanane', '@pianoacrosstheworld', 'Raus', 'auf', 'die', 'Straße', '@Demotermine!']","['B-LOC', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
315,Demotermine1250288610177022021-09-11 12:21:24,"['🇫', '🇷', 'Paris', 'Anspannung', 'steigt', '11.9.2021', '@FranceResistanceNews', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine']","['O', 'O', 'B-LOC', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O']"
